Время;ISIN;Эмитент;Тип ценной бумаги;Рынок;Площадка;Торговая цена;Кол-во ЦБ;сумма
16/01/24 16:11;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2833;5; 14 165,00 
16/01/24 16:11;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,21;1237; 1 496,77 
16/01/24 16:11;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2833;1; 2 833,00 
16/01/24 16:11;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1899;1; 1 899,00 
16/01/24 16:11;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;60,05;33; 1 981,65 
16/01/24 16:11;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;2; 20,00 
16/01/24 16:11;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;65; 650,00 
16/01/24 16:11;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;100; 1 000,00 
16/01/24 16:11;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37;1; 37,00 
16/01/24 16:11;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1806;3; 5 418,00 
16/01/24 16:11;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;1700; 17 000,00 
16/01/24 16:11;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1806,01;1; 1 806,01 
16/01/24 16:11;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;400; 1 380,00 
16/01/24 16:11;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;22000; 220 000,00 
16/01/24 16:11;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;350000; 3 500 000,00 
16/01/24 16:11;UZ7027670007 UNGI;<O'zneftgazinformatika>AJ;Простыеакции;STK;G1;15200;1; 15 200,00 
16/01/24 16:11;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;5000; 50 000,00 
16/01/24 16:11;UZ7045570007 UZAS;<O'zagrosug'urta>AJ;Простыеакции;STK;G1;3900;1; 3 900,00 
16/01/24 16:11;UZ7045570007 UZAS;<O'zagrosug'urta>AJ;Простыеакции;STK;G1;3935,99;2; 7 871,98 
16/01/24 16:11;UZ7045570007 UZAS;<O'zagrosug'urta>AJ;Простыеакции;STK;G1;3936;5; 19 680,00 
16/01/24 16:11;UZ703553K016 TNBNP;<Turonbank>ATB;Прив.акции;STK;G1;2998;105; 314 790,00 
16/01/24 16:11;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,21;1; 1,21 
16/01/24 16:11;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,21;400; 484,00 
16/01/24 16:11;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,21;2; 2,42 
16/01/24 16:11;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;1415; 14 150,00 
16/01/24 16:11;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;200; 238,00 
16/01/24 16:11;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;117;2; 234,00 
16/01/24 16:11;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;350; 7,00 
16/01/24 16:11;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5355;75; 401 625,00 
16/01/24 16:11;UZ7042540003 UQEQ;<O'zQEQ>AJ;Простыеакции;STK;G1;16664;1; 16 664,00 
16/01/24 16:11;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;57,78;20; 1 155,60 
16/01/24 16:11;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;57,77;30; 1 733,10 
16/01/24 16:11;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,21;10000; 12 100,00 
16/01/24 16:11;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1849,99;6; 11 099,94 
16/01/24 16:11;UZ7015230004 MCBA;<Mikrokreditbank>ATB;Простыеакции;STK;G1;1045;2; 2 090,00 
16/01/24 16:11;UZ7015230004 MCBA;<Mikrokreditbank>ATB;Простыеакции;STK;G1;1045;6; 6 270,00 
16/01/24 16:11;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1850;1; 1 850,00 
16/01/24 16:11;UZ7015230004 MCBA;<Mikrokreditbank>ATB;Простыеакции;STK;G1;1045;24; 25 080,00 
16/01/24 16:11;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;15; 51,75 
16/01/24 16:11;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2849;1; 2 849,00 
16/01/24 16:11;UZ700055K015 AGMKP;<OlmaliqKMK>AJ;Прив.акции;STK;G1;10001;1; 10 001,00 
16/01/24 16:11;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;35,5;1500; 53 250,00 
16/01/24 16:11;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37;5; 185,00 
16/01/24 16:11;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6199;1; 6 199,00 
16/01/24 16:11;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;11999;1; 11 999,00 
16/01/24 16:11;UZ701655K011 KYEZP;XII<Kogonyog'-ekstraksiyazavodi>AJ;Прив.акции;STK;G1;1652;10; 16 520,00 
16/01/24 16:11;UZ701655K011 KYEZP;XII<Kogonyog'-ekstraksiyazavodi>AJ;Прив.акции;STK;G1;1651;3; 4 953,00 
16/01/24 16:11;UZ701655K011 KYEZP;XII<Kogonyog'-ekstraksiyazavodi>AJ;Прив.акции;STK;G1;1650,01;5; 8 250,05 
16/01/24 16:11;UZ701655K011 KYEZP;XII<Kogonyog'-ekstraksiyazavodi>AJ;Прив.акции;STK;G1;1650;6; 9 900,00 
16/01/24 16:11;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;5000; 50 000,00 
16/01/24 16:11;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;10; 34,50 
16/01/24 16:11;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;9; 10,71 
16/01/24 16:11;UZ7047650005 ABKZ;<Andijonbiokimyozavodi>AJ;Простыеакции;STK;G1;16500;1; 16 500,00 
16/01/24 16:11;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,21;5; 6,05 
16/01/24 16:11;UZ701655K011 KYEZP;XII<Kogonyog'-ekstraksiyazavodi>AJ;Прив.акции;STK;G1;1785;2; 3 570,00 
16/01/24 16:11;UZ7035530003 TNBN;<Turonbank>ATB;Простыеакции;STK;G1;1000;9; 9 000,00 
16/01/24 16:11;UZ7043200003 URTS;<O'zRTXB>AJ;Простыеакции;STK;G1;17499,99;10; 174 999,90 
16/01/24 16:11;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37;3; 111,00 
16/01/24 16:11;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;450,01;4; 1 800,04 
16/01/24 16:11;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6690;1; 6 690,00 
16/01/24 16:11;UZ7015230004 MCBA;<Mikrokreditbank>ATB;Простыеакции;STK;G1;1040;3; 3 120,00 
16/01/24 16:11;UZ7015230004 MCBA;<Mikrokreditbank>ATB;Простыеакции;STK;G1;1045;2; 2 090,00 
16/01/24 16:11;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1899;5; 9 495,00 
16/01/24 16:11;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;250000; 5 000,00 
16/01/24 16:11;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;60; 1,20 
16/01/24 16:11;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;499,9;1; 499,90 
16/01/24 16:11;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6050;4; 24 200,00 
16/01/24 16:11;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6030,03;4; 24 120,12 
16/01/24 16:11;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6030,02;7; 42 210,14 
16/01/24 16:11;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;36,99;338; 12 502,62 
16/01/24 16:11;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37;203; 7 511,00 
16/01/24 16:11;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;613;1; 613,00 
16/01/24 16:11;UZ700055K015 AGMKP;<OlmaliqKMK>AJ;Прив.акции;STK;G1;10598;1; 10 598,00 
16/01/24 16:11;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,21;30000; 36 300,00 
16/01/24 16:11;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,21;1; 1,21 
16/01/24 16:11;UZ7043200003 URTS;<O'zRTXB>AJ;Простыеакции;STK;G1;17499,99;10; 174 999,90 
16/01/24 16:11;UZ702172K016 UZMKP;<O'zmetkombinat>AJ;Прив.акции;STK;G1;2555;1; 2 555,00 
16/01/24 16:11;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,21;5; 6,05 
16/01/24 16:11;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;36,99;1; 36,99 
16/01/24 16:11;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5350;49; 262 150,00 
16/01/24 16:11;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;100000; 2 000,00 
16/01/24 16:11;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1806;50; 90 300,00 
16/01/24 16:11;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;115,09;50; 5 754,50 
16/01/24 16:11;UZ704338K011 UTGAP;<O'ztransgaz>AJ;Прив.акции;STK;G1;8149;1; 8 149,00 
16/01/24 16:11;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;36,99;4; 147,96 
16/01/24 16:11;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;36,99;1; 36,99 
16/01/24 16:11;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6199;1; 6 199,00 
16/01/24 16:11;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5400;17; 91 800,00 
16/01/24 16:11;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5415;1; 5 415,00 
16/01/24 16:11;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5401;1; 5 401,00 
16/01/24 16:11;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5400;148; 799 200,00 
16/01/24 16:11;UZ701655K011 KYEZP;XII<Kogonyog'-ekstraksiyazavodi>AJ;Прив.акции;STK;G1;1785;1; 1 785,00 
16/01/24 16:11;UZ7046910004 UNVB;ATB<Universalbank>;Простыеакции;STK;G1;11999;2; 23 998,00 
16/01/24 16:11;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;76,04;2; 152,08 
16/01/24 16:11;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;613;5; 3 065,00 
16/01/24 16:11;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;10; 100,00 
16/01/24 16:11;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79;4; 316,00 
16/01/24 16:11;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;300; 1 035,00 
16/01/24 16:11;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;115,07;10; 1 150,70 
16/01/24 16:11;UZ7043380003 UTGA;<O'ztransgaz>AJ;Простыеакции;STK;G1;32999;2; 65 998,00 
16/01/24 16:11;UZ7043380003 UTGA;<O'ztransgaz>AJ;Простыеакции;STK;G1;33600;2; 67 200,00 
16/01/24 16:11;UZ7043380003 UTGA;<O'ztransgaz>AJ;Простыеакции;STK;G1;33600;1; 33 600,00 
16/01/24 16:11;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;200; 690,00 
16/01/24 16:11;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,01;10; 0,10 
16/01/24 16:11;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;750; 15,00 
16/01/24 16:11;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6031;2; 12 062,00 
16/01/24 16:11;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6700;4; 26 800,00 
16/01/24 16:11;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6700;16; 107 200,00 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,21;21; 25,41 
16/01/24 16:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;899,99;4; 3 599,96 
16/01/24 16:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;900;26; 23 400,00 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;417; 1 434,48 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;100; 344,00 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,43;19; 65,17 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,43;524; 1 797,32 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,42;10; 34,20 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,41;139; 473,99 
16/01/24 16:10;UZ702172K016 UZMKP;<O'zmetkombinat>AJ;Прив.акции;STK;G1;2555;10; 25 550,00 
16/01/24 16:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;849,99;5; 4 249,95 
16/01/24 16:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;850;40; 34 000,00 
16/01/24 16:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37;10; 370,00 
16/01/24 16:10;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2850;8; 22 800,00 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;100000; 2 000,00 
16/01/24 16:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79;23; 1 817,00 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;440;10; 4 400,00 
16/01/24 16:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37,46;300; 11 238,00 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;499,99;65; 32 499,35 
16/01/24 16:10;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;585;10; 5 850,00 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;1000; 3 440,00 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;100; 2,00 
16/01/24 16:10;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;110,02;44; 4 840,88 
16/01/24 16:10;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;110,02;20; 2 200,40 
16/01/24 16:10;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6031;1; 6 031,00 
16/01/24 16:10;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6031;3; 18 093,00 
16/01/24 16:10;UZ7021720006 UZMK;<O'zmetkombinat>AJ;Простыеакции;STK;G1;6555;26; 170 430,00 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;5; 50,00 
16/01/24 16:10;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6199,99;2; 12 399,98 
16/01/24 16:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;849,99;1000; 849 990,00 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,2;656; 787,20 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,21;5444; 6 587,24 
16/01/24 16:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37,47;24; 899,28 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;38; 45,22 
16/01/24 16:10;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6199,99;1; 6 199,99 
16/01/24 16:10;UZ7015230004 MCBA;<Mikrokreditbank>ATB;Простыеакции;STK;G1;1040;2; 2 080,00 
16/01/24 16:10;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;60,05;13; 780,65 
16/01/24 16:10;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;61,45;1; 61,45 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;150; 178,50 
16/01/24 16:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,68;500; 1 340,00 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;50000; 1 000,00 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5460;14; 76 440,00 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5460;5; 27 300,00 
16/01/24 16:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,61;1; 2,61 
16/01/24 16:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,68;300; 804,00 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;10;10; 100,00 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5460;8; 43 680,00 
16/01/24 16:10;UZ7044760005 ALKB;AT<Aloqabank>;Простыеакции;STK;G1;86;12; 1 032,00 
16/01/24 16:10;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;585;4; 2 340,00 
16/01/24 16:10;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;115,07;3; 345,21 
16/01/24 16:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,68;100; 268,00 
16/01/24 16:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79;1; 79,00 
16/01/24 16:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,68;100; 268,00 
16/01/24 16:10;UZ7047110000 UZTL;<O'zbektelekom>AK;Простыеакции;STK;G1;5459;88; 480 392,00 
16/01/24 16:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37,47;25; 936,75 
16/01/24 16:10;UZ7044760005 ALKB;AT<Aloqabank>;Простыеакции;STK;G1;89,98;12; 1 079,76 
16/01/24 16:10;UZ7011340005 HMKB;<Hamkorbank>ATB;Простыеакции;STK;G1;60,05;25; 1 501,25 
16/01/24 16:10;UZ7001100005 KFLT;<KAFOLATsug'urtakompaniyasi>AJ;Простыеакции;STK;G1;110,02;9; 990,18 
16/01/24 16:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;801;3; 2 403,00 
16/01/24 16:10;UZ7039920002 IPKY;AITB<IpakYo'li>;Простыеакции;STK;G1;79,99;26; 2 079,74 
16/01/24 16:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;801,01;5; 4 005,05 
16/01/24 16:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;801,01;5; 4 005,05 
16/01/24 16:10;UZ701523K011 MCBAP;<Mikrokreditbank>ATB;Прив.акции;STK;G1;6300;3; 18 900,00 
16/01/24 16:10;UZ701523K011 MCBAP;<Mikrokreditbank>ATB;Прив.акции;STK;G1;6300;1; 6 300,00 
16/01/24 16:10;UZ704711K019 UZTLP;<O'zbektelekom>AK;Прив.акции;STK;G1;6199,99;2; 12 399,98 
16/01/24 16:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;35,03;9; 315,27 
16/01/24 16:10;UZ7029000005 QZSM;<Qizilqumsement>AJ;Простыеакции;STK;G1;2850;1; 2 850,00 
16/01/24 16:10;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1806,01;16; 28 896,16 
16/01/24 16:10;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1806,01;39; 70 434,39 
16/01/24 16:10;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1806,01;41; 74 046,41 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,02;150; 3,00 
16/01/24 16:10;UZ701655K011 KYEZP;XII<Kogonyog'-ekstraksiyazavodi>AJ;Прив.акции;STK;G1;1785;2; 3 570,00 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,91;600; 5 946,00 
16/01/24 16:10;UZ7037560008 SQBN;<O'zsanoatqurilishbank>ATB;Простыеакции;STK;G1;9,9;400; 3 960,00 
16/01/24 16:10;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1800;20; 36 000,00 
16/01/24 16:10;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1800;1; 1 800,00 
16/01/24 16:10;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1804,89;5; 9 024,45 
16/01/24 16:10;UZ7014560005 YGYM;<Yangiyo'lyog'-moy>AJ;Простыеакции;STK;G1;1805;41; 74 005,00 
16/01/24 16:10;UZ7045550009 BNGP;<Buxoroneftgazparmalash>AJ;Простыеакции;STK;G1;4970;7; 34 790,00 
16/01/24 16:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37,47;2; 74,94 
16/01/24 16:10;UZ703756K015 SQBNP;<O'zsanoatqurilishbank>ATB;Прив.акции;STK;G1;37,47;28; 1 049,16 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;499,99;1; 499,99 
16/01/24 16:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,68;10; 26,80 
16/01/24 16:10;UZ7038380000 CBSK;<Chilonzorbuyumsavdokompleksi>AJ;Простыеакции;STK;G1;2,61;100; 261,00 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,45;280; 966,00 
16/01/24 16:10;UZ705457K018 IPTBP;<Ipoteka-bank>ATIB;Прив.акции;STK;G1;3,44;200; 688,00 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,01;40000; 400,00 
16/01/24 16:10;UZ701134K017 HMKBP;<Hamkorbank>ATB;Прив.акции;STK;G1;57,77;19; 1 097,63 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;1000; 1 190,00 
16/01/24 16:10;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1400;9; 12 600,00 
16/01/24 16:10;UZ7018790004 BRBN;<Biznesnirivojlantirishbanki>ATB;Простыеакции;STK;G1;113;447; 50 511,00 
16/01/24 16:10;UZ7056921008 UZINP;<O'zbekinvest>EISKAJ;Прив.акции;STK;G1;1400;1; 1 400,00 
16/01/24 16:10;UZ7001560000 AGBA;<Agrobank>ATB;Простыеакции;STK;G1;585;4; 2 340,00 
16/01/24 16:10;UZ7004510002 KUMZ;<Qo'qonmexanikazavodi>AJ;Простыеакции;STK;G1;610;10; 6 100,00 
16/01/24 16:10;UZ7054570005 IPTB;<Ipoteka-bank>ATIB;Простыеакции;STK;G1;1,19;3340; 3 974,60 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;500;1; 500,00 
16/01/24 16:10;UZ701879K017 BRBNP;<Biznesnirivojlantirishbanki>ATB;Прив.акции;STK;G1;395;15; 5 925,00 
16/01/24 16:10;UZ700110K018 KFLTP;<KAFOLATsug'urtakompaniyasi>AJ;Прив.акции;STK;G1;432;142; 61 344,00 
16/01/24 16:10;UZ701523K011 MCBAP;<Mikrokreditbank>ATB;Прив.акции;STK;G1;6300;1; 6 300,00 
16/01/24 16:10;UZ704476K019 ALKBP;AT<Aloqabank>;Прив.акции;STK;G1;801,01;5; 4 005,05 
16/01/24 16:10;UZ7036271003 UZNGP;<O'zbekneftgaz>AJ;Прив.акции;STK;G1;1804;4; 7 216,00 
16/01/24 16:10;UZ7028660007 KASU;<Kapitalsug'urta>AJ;Простыеакции;STK;G1;0,01;100000; 1 000,00 
16/01/24 16:10;UZ7025770007 KVTS;<Kvarts>AJ;Простыеакции;STK;G1;1899;11; 20 889,00 
